project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	a260_a280_ratio	amount	analyte_quantity	analyte_type	analyte_type_id	analyte_volume	concentration	experimental_protocol_type	normal_tumor_genotype_snp_match	ribosomal_rna_28s_16s_ratio	rna_integrity_number	spectrophotometer_method	state	well_number
HCMI-CMDC	97bd888f-4686-4c1d-b663-2920d3bdc7d8	HCM-BROD-0020-C15	d8b6bfc6-9c40-4f18-a20e-0e66b3dc2cbc	HCM-BROD-0020-C15-85A	4d052d81-9578-5b5e-aa71-252816da6a9f	'--	7383af14-910e-4e1f-b13b-085d638c5432	HCM-BROD-0020-C15-85A-01R	1.74	'--	'--	RNA	R	'--	0.09	mirVana (Allprep DNA) RNA	Yes	0.54	6.9	UV Spec	released	'--
HCMI-CMDC	97bd888f-4686-4c1d-b663-2920d3bdc7d8	HCM-BROD-0020-C15	d8b6bfc6-9c40-4f18-a20e-0e66b3dc2cbc	HCM-BROD-0020-C15-85A	75440371-284d-578c-a39a-1aa133ce2ba6	'--	d14b75f0-4bfc-4327-a554-345b1a34e24d	HCM-BROD-0020-C15-85A-01D	'--	'--	'--	DNA	D	'--	0.04	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	9d03a2ac-ff8d-4017-b482-ece0c9eec5ed	HCM-CSHL-0075-C25	8bbea1ed-4512-4966-8f16-f2d2c81ba49c	HCM-CSHL-0075-C25-85A	03a0e4dd-0bb7-5fb4-a1c8-925535f1d12c	'--	1bbf279f-6e13-451d-a729-61a4dabd0215	HCM-CSHL-0075-C25-85A-01R	2.08	'--	'--	RNA	R	'--	0.18	mirVana (Allprep DNA) RNA	Yes	1.48	8.8	UV Spec	released	'--
HCMI-CMDC	9d03a2ac-ff8d-4017-b482-ece0c9eec5ed	HCM-CSHL-0075-C25	8bbea1ed-4512-4966-8f16-f2d2c81ba49c	HCM-CSHL-0075-C25-85A	597d7e2b-4dd9-560b-bdb6-4ce4f9cdffa0	'--	d5c5ba4c-97e1-4d5f-bf78-dd26795b1b61	HCM-CSHL-0075-C25-85A-01D	'--	'--	'--	DNA	D	'--	0.11	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	9d03a2ac-ff8d-4017-b482-ece0c9eec5ed	HCM-CSHL-0075-C25	a0b04125-8d64-4f97-9339-81f261deae47	HCM-CSHL-0075-C25-01B	eb8372e1-d206-4ab3-9990-6ac3edb0d385	HCM-CSHL-0075-C25-01B-11	5743ab8f-e0a7-4535-96b5-9677f993c49b	HCM-CSHL-0075-C25-01B-11R	2.1	'--	'--	RNA	R	'--	0.11	mirVana (Allprep DNA) RNA	Yes	0.67	5.2	UV Spec	released	'--
HCMI-CMDC	9d03a2ac-ff8d-4017-b482-ece0c9eec5ed	HCM-CSHL-0075-C25	a0b04125-8d64-4f97-9339-81f261deae47	HCM-CSHL-0075-C25-01B	eb8372e1-d206-4ab3-9990-6ac3edb0d385	HCM-CSHL-0075-C25-01B-11	91f016fe-221b-44df-ace6-336112f6ee1f	HCM-CSHL-0075-C25-01B-11D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	9d03a2ac-ff8d-4017-b482-ece0c9eec5ed	HCM-CSHL-0075-C25	f05325fb-3dbc-449e-9c6b-5321b030a857	HCM-CSHL-0075-C25-10A	735620bf-74a1-4bbb-8df2-bfffb9b81561	HCM-CSHL-0075-C25-10A-01	2f93e334-e7cc-4d2e-9d1d-37f686758b5a	HCM-CSHL-0075-C25-10A-01D	'--	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	9e615018-8669-4dd6-8265-25e766a34dd0	HCM-CSHL-0090-C25	36460ceb-0bc7-48a0-af23-63d5a160146f	HCM-CSHL-0090-C25-86A	da4acf30-e92d-578f-a79d-f74fbfd50e09	'--	61724381-65a5-463b-ab0d-6f9a9defee97	HCM-CSHL-0090-C25-86A-01R	1.85	'--	'--	RNA	R	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.99	8.1	UV Spec	released	'--
HCMI-CMDC	9e615018-8669-4dd6-8265-25e766a34dd0	HCM-CSHL-0090-C25	36460ceb-0bc7-48a0-af23-63d5a160146f	HCM-CSHL-0090-C25-86A	ffc73f2e-cce0-5fc4-aa88-36b5ed197e26	'--	9ee5f347-1e79-4d04-880b-84e29fc97875	HCM-CSHL-0090-C25-86A-01D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	9e615018-8669-4dd6-8265-25e766a34dd0	HCM-CSHL-0090-C25	4e93b68f-c466-4b9e-bf0c-db2765638c21	HCM-CSHL-0090-C25-85A	a86f73e3-1e64-5da6-8603-5df11cc499b0	'--	230d7a5c-87f7-4f1d-babb-6e625ca975e1	HCM-CSHL-0090-C25-85A-01R	2.13	'--	'--	RNA	R	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.11	8.4	UV Spec	released	'--
HCMI-CMDC	9e615018-8669-4dd6-8265-25e766a34dd0	HCM-CSHL-0090-C25	4e93b68f-c466-4b9e-bf0c-db2765638c21	HCM-CSHL-0090-C25-85A	7e5a3cfe-13a6-5238-9a92-525bc3bc0272	'--	b28691f0-33a6-4d8e-8682-3f41e69871b3	HCM-CSHL-0090-C25-85A-01D	'--	'--	'--	DNA	D	'--	0.1	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	9e615018-8669-4dd6-8265-25e766a34dd0	HCM-CSHL-0090-C25	ad1505c9-1d54-47b7-8d21-984e666c70c4	HCM-CSHL-0090-C25-01A	073267fd-e05a-4a91-80c6-9cc57ffc2697	HCM-CSHL-0090-C25-01A-11	b208f257-a2d7-4b22-b175-51ceb5a102e5	HCM-CSHL-0090-C25-01A-11D	'--	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	9e615018-8669-4dd6-8265-25e766a34dd0	HCM-CSHL-0090-C25	ad1505c9-1d54-47b7-8d21-984e666c70c4	HCM-CSHL-0090-C25-01A	073267fd-e05a-4a91-80c6-9cc57ffc2697	HCM-CSHL-0090-C25-01A-11	fb3d9b0c-a396-4321-984b-3515c63859ef	HCM-CSHL-0090-C25-01A-11R	1.83	'--	'--	RNA	R	'--	0.18	mirVana (Allprep DNA) RNA	Yes	1.94	8.3	UV Spec	released	'--
HCMI-CMDC	9e615018-8669-4dd6-8265-25e766a34dd0	HCM-CSHL-0090-C25	caad2e45-8cc3-4f26-8abe-9fbd75d4601c	HCM-CSHL-0090-C25-10A	392b9e77-eca7-433d-8641-e1aa7d125079	HCM-CSHL-0090-C25-10A-01	e198d4c4-5773-4fab-883d-8629408ef93f	HCM-CSHL-0090-C25-10A-01D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	9ee323b8-6447-4447-b70f-a7260b3b8f8e	HCM-CSHL-0239-C18	37193844-215b-416e-9e2e-05cdf40583cf	HCM-CSHL-0239-C18-85A	fa9cfd51-886c-5b69-81db-8c8fe059756f	'--	e149ede8-542b-46ef-8c27-fc484546bda4	HCM-CSHL-0239-C18-85A-01R	2.13	'--	'--	RNA	R	'--	0.18	mirVana (Allprep DNA) RNA	Yes	1.09	9.1	UV Spec	released	'--
HCMI-CMDC	9ee323b8-6447-4447-b70f-a7260b3b8f8e	HCM-CSHL-0239-C18	37193844-215b-416e-9e2e-05cdf40583cf	HCM-CSHL-0239-C18-85A	863b3c27-3d21-567a-8e04-75b4c0ab3808	'--	f7827aab-5194-4ec0-ac04-fae698a6d6c3	HCM-CSHL-0239-C18-85A-01D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	9ee323b8-6447-4447-b70f-a7260b3b8f8e	HCM-CSHL-0239-C18	afbc1302-e19e-4271-9765-8dc053ce5cdc	HCM-CSHL-0239-C18-01A	54b83d62-4f1a-4149-a13a-5671b1fcf599	HCM-CSHL-0239-C18-01A-21	76b48dd2-7753-47f2-81fe-db3d29c5509a	HCM-CSHL-0239-C18-01A-21R	1.81	'--	'--	RNA	R	'--	0.18	mirVana (Allprep DNA) RNA	Yes	1.82	8.5	UV Spec	released	'--
HCMI-CMDC	9ee323b8-6447-4447-b70f-a7260b3b8f8e	HCM-CSHL-0239-C18	afbc1302-e19e-4271-9765-8dc053ce5cdc	HCM-CSHL-0239-C18-01A	54b83d62-4f1a-4149-a13a-5671b1fcf599	HCM-CSHL-0239-C18-01A-21	e45f873b-7959-4e1f-bf4e-94906777767c	HCM-CSHL-0239-C18-01A-21D	'--	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	9ee323b8-6447-4447-b70f-a7260b3b8f8e	HCM-CSHL-0239-C18	ea6e16df-ca4e-43db-acd9-c693f508d2e1	HCM-CSHL-0239-C18-10A	a78a105a-c0c4-4a47-a105-8c01a0080885	HCM-CSHL-0239-C18-10A-01	40ccf452-f6aa-4750-9911-fb17ec11ee75	HCM-CSHL-0239-C18-10A-01D	'--	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	9f4d0076-c4a2-46d4-879f-896946338c09	HCM-BROD-0234-C49	6b54df7e-304a-4a59-aed5-c91b5910fbf1	HCM-BROD-0234-C49-85M	cbc0e81c-b24f-5856-a043-b9037a278825	'--	da1a4b5a-0bf5-4301-b451-1bea03192234	HCM-BROD-0234-C49-85M-01D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	9f4d0076-c4a2-46d4-879f-896946338c09	HCM-BROD-0234-C49	6b54df7e-304a-4a59-aed5-c91b5910fbf1	HCM-BROD-0234-C49-85M	950c4e1f-7a0c-5a2a-acc1-2c36c74928c2	'--	e7346896-2a1c-4fad-a151-61923929aa7c	HCM-BROD-0234-C49-85M-01R	1.76	'--	'--	RNA	R	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.42	8.2	UV Spec	released	'--
HCMI-CMDC	9f4d0076-c4a2-46d4-879f-896946338c09	HCM-BROD-0234-C49	cd002fad-faa3-4871-a0ac-dfe2ddb516fb	HCM-BROD-0234-C49-06A	71dbd01a-ba39-49a8-bb4d-84c32c67d968	HCM-BROD-0234-C49-06A-11	1605f144-eb61-4e7c-bcf4-54eb17b7ae05	HCM-BROD-0234-C49-06A-11R	1.78	'--	'--	RNA	R	'--	0.18	mirVana (Allprep DNA) RNA	Yes	1.02	7.5	UV Spec	released	'--
HCMI-CMDC	9f4d0076-c4a2-46d4-879f-896946338c09	HCM-BROD-0234-C49	cd002fad-faa3-4871-a0ac-dfe2ddb516fb	HCM-BROD-0234-C49-06A	71dbd01a-ba39-49a8-bb4d-84c32c67d968	HCM-BROD-0234-C49-06A-11	22cda23c-6f5f-4a0c-9403-fe17e95816a3	HCM-BROD-0234-C49-06A-11D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	9f4d0076-c4a2-46d4-879f-896946338c09	HCM-BROD-0234-C49	cf4a0fc3-8306-43d8-8068-17f924d15910	HCM-BROD-0234-C49-10B	4070a439-ecdc-4e69-bcc7-cc8b1183d37f	HCM-BROD-0234-C49-10B-01	aadccfa4-ba0b-4a3a-8cb0-4461643fe092	HCM-BROD-0234-C49-10B-01D	'--	'--	'--	DNA	D	'--	0.14	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	9f4d122a-e88e-433f-85a7-dbc4060ec7b8	HCM-CSHL-0730-C25	0854e0cf-79b1-48e4-9924-41c9acfebef7	HCM-CSHL-0730-C25-10A	271c63b0-234f-42e2-beab-5191a14da700	HCM-CSHL-0730-C25-10A-01	abc46053-ea9e-415a-b58b-45b6906ea2b4	HCM-CSHL-0730-C25-10A-01D	'--	'--	'--	DNA	D	'--	0.09	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	9f4d122a-e88e-433f-85a7-dbc4060ec7b8	HCM-CSHL-0730-C25	ac06fa24-ac9e-4446-8aae-594527b009f0	HCM-CSHL-0730-C25-85A	f0e38bc1-07e9-5117-a47b-0fcf1ff01ad5	'--	945c73f6-6d26-47ab-97d4-261d37a6aec6	HCM-CSHL-0730-C25-85A-01D	'--	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	9f4d122a-e88e-433f-85a7-dbc4060ec7b8	HCM-CSHL-0730-C25	ac06fa24-ac9e-4446-8aae-594527b009f0	HCM-CSHL-0730-C25-85A	4fd21faf-ec44-55cc-aa79-b14519ae8955	'--	cbd0c4d9-3616-4b06-864d-f9e2afe8d91d	HCM-CSHL-0730-C25-85A-01R	1.47	'--	'--	RNA	R	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.46	7.2	UV Spec	released	'--
HCMI-CMDC	a0cac428-0e4d-471f-a3a1-9d3ea026b58e	HCM-SANG-0297-C15	361d5ce3-75c1-4a02-9647-d899014d79fd	HCM-SANG-0297-C15-01A-01D-A80T-32	cc248ca6-b808-5bb1-b67c-2590cb21e2a5	'--	b8ca266b-30ee-59ac-a36b-2e6a45041435	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
HCMI-CMDC	a0cac428-0e4d-471f-a3a1-9d3ea026b58e	HCM-SANG-0297-C15	4327528f-d9c5-495f-a09a-c3097651f9c0	HCM-SANG-0297-C15-85A	4e36979c-197e-5bfe-8f24-adb504de359d	'--	3c3e0238-c97c-4efc-8b9f-ac02492be04e	HCM-SANG-0297-C15-85A-01D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	a0cac428-0e4d-471f-a3a1-9d3ea026b58e	HCM-SANG-0297-C15	4327528f-d9c5-495f-a09a-c3097651f9c0	HCM-SANG-0297-C15-85A	ab0c12bf-a688-58a3-a249-0562cfb57fb4	'--	82a2532b-9fbb-4938-85a7-dc2c4b42bd9f	HCM-SANG-0297-C15-85A-01R	1.96	'--	'--	RNA	R	'--	0.18	mirVana (Allprep DNA) RNA	Yes	1.7	9.8	UV Spec	released	'--
HCMI-CMDC	a0cac428-0e4d-471f-a3a1-9d3ea026b58e	HCM-SANG-0297-C15	5eae65e1-7d1a-4ef2-9ca2-ce976f790d00	HCM-SANG-0297-C15-10A-01D-A80T-32	ca17c2f2-97b4-515c-9b73-ab8dab4cad19	'--	8d2b1cc3-c0d0-5682-9791-a65b9d72477a	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
HCMI-CMDC	a0cac428-0e4d-471f-a3a1-9d3ea026b58e	HCM-SANG-0297-C15	7dfee168-5a1b-41bc-a498-9c60e965cf53	HCM-SANG-0297-C15-10A	ff6f5fc5-1a20-41bd-8096-a46fb6710b3d	HCM-SANG-0297-C15-10A-01	8e62aef7-58c4-4354-8257-461e532f0f68	HCM-SANG-0297-C15-10A-01D	'--	'--	'--	DNA	D	'--	0.1	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	a0cac428-0e4d-471f-a3a1-9d3ea026b58e	HCM-SANG-0297-C15	baff022e-f266-4ffa-bf07-546686524616	HCM-SANG-0297-C15-85A-01R-A80W-32	677e8e59-5561-5d83-bae9-6fc02792016f	'--	412d25c6-325b-5c7d-8c53-0960d4c6deb2	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
HCMI-CMDC	a0cac428-0e4d-471f-a3a1-9d3ea026b58e	HCM-SANG-0297-C15	d47b5256-cdb4-4774-96a9-b81a35ece896	HCM-SANG-0297-C15-01A	f0620531-c0bf-470b-8a6d-4b422a16a340	HCM-SANG-0297-C15-01A-01	48e020be-8129-4ead-93f0-d8c1ec85859f	HCM-SANG-0297-C15-01A-01D	'--	'--	'--	DNA	D	'--	0.07	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	a0cac428-0e4d-471f-a3a1-9d3ea026b58e	HCM-SANG-0297-C15	ffb5d347-c2e0-4986-b39b-95bc29053087	HCM-SANG-0297-C15-85A-01D-A80T-32	750f2f76-7f4f-544d-b9a9-aaf8e9ec5411	'--	0d5b4ab6-ab8d-5edf-8c3d-821e0c8c7d95	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
HCMI-CMDC	a13f7c10-76c8-473a-b87b-8b680706d189	HCM-SANG-0281-C18	036a1a08-430d-4bb3-b436-f0252785e06f	HCM-SANG-0281-C18-85A-01R-A80W-32	71433113-bbd7-5565-929a-7988ba48fe60	'--	c12f6b97-f628-5506-8c1f-cf0a810b3558	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
HCMI-CMDC	a13f7c10-76c8-473a-b87b-8b680706d189	HCM-SANG-0281-C18	3d479e96-f18d-4eef-8a27-d96297bf634d	HCM-SANG-0281-C18-85A-01D-A80T-32	d54181df-215a-5e1b-ba74-66e980fdfca0	'--	2e7678b7-76f8-59fc-8bc7-ec8e33b53eee	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
HCMI-CMDC	a13f7c10-76c8-473a-b87b-8b680706d189	HCM-SANG-0281-C18	55cddc2c-fb4a-497d-bd87-42375eda07db	HCM-SANG-0281-C18-85A	367f548e-84b2-51a2-a9da-050465244cb5	'--	41425de8-f737-477a-a93a-244746a1a781	HCM-SANG-0281-C18-85A-01D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	a13f7c10-76c8-473a-b87b-8b680706d189	HCM-SANG-0281-C18	55cddc2c-fb4a-497d-bd87-42375eda07db	HCM-SANG-0281-C18-85A	2c3c5c7b-673f-5f34-b3c0-a53e814bfe7b	'--	e0ef7344-e93b-462c-8b0e-7bbd88ae66b8	HCM-SANG-0281-C18-85A-01R	1.75	'--	'--	RNA	R	'--	0.18	mirVana (Allprep DNA) RNA	Yes	1.68	9.5	UV Spec	released	'--
HCMI-CMDC	a13f7c10-76c8-473a-b87b-8b680706d189	HCM-SANG-0281-C18	86ac5edf-ad7a-42a7-a29d-a687f9cdfea4	HCM-SANG-0281-C18-10A-01D-A80T-32	c1b09f60-3b10-56c2-aabb-439f90b95000	'--	1c265404-7c04-5f6f-83d3-08729dafd570	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
HCMI-CMDC	a13f7c10-76c8-473a-b87b-8b680706d189	HCM-SANG-0281-C18	903fd4de-bba7-456c-9942-29bae75486b0	HCM-SANG-0281-C18-01A-01D-A80T-32	010c76ae-f8c5-5323-878e-a9f605b7283b	'--	832117cf-32b6-59ff-9a00-4db3d23663fc	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
HCMI-CMDC	a13f7c10-76c8-473a-b87b-8b680706d189	HCM-SANG-0281-C18	f53dcf19-1193-47e1-98a4-07f1c3874844	HCM-SANG-0281-C18-10B	2347cc28-f35e-4ed2-b36a-31feb4ee604f	HCM-SANG-0281-C18-10B-01	a9e5a9b8-a055-4c1e-97c1-4e6f6c0f371c	HCM-SANG-0281-C18-10B-01D	'--	'--	'--	DNA	D	'--	0.14	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	a35ed933-bca3-4fb3-8262-ab1405cdbdbf	HCM-BROD-0050-C49	0a9b6a82-743e-4aca-aac6-94d351f368e9	HCM-BROD-0050-C49-85A	c54ba5df-a3c0-5282-85df-d615bb3fee0f	'--	0a8450d3-2f91-4cc6-899f-aa8f1978a05d	HCM-BROD-0050-C49-85A-01D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	a35ed933-bca3-4fb3-8262-ab1405cdbdbf	HCM-BROD-0050-C49	0a9b6a82-743e-4aca-aac6-94d351f368e9	HCM-BROD-0050-C49-85A	82597da9-3ec0-5fb2-983a-4fd8f3ba2da8	'--	ca3a7be3-c799-4978-b6ee-813d01a09d88	HCM-BROD-0050-C49-85A-01R	'--	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.89	9.3	QubitRNA	released	'--
HCMI-CMDC	a35ed933-bca3-4fb3-8262-ab1405cdbdbf	HCM-BROD-0050-C49	5df073d6-5dcb-4ef6-9276-205eac97144c	HCM-BROD-0050-C49-86M	56ae86d9-520b-58e9-84f9-83c98522e492	'--	cc682e18-c5d9-47bc-89a7-e15a97753187	HCM-BROD-0050-C49-86M-01D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	a42da11c-f1c5-4641-98f4-535c675d43d5	HCM-BROD-0415-C71	3ab0eb2e-db66-4ebf-8912-7d79b23699ed	HCM-BROD-0415-C71-85R	dfdf7a35-0ce7-5709-aad2-3942515913fd	'--	1fae7d39-8fe5-4824-b119-b040d6b2b404	HCM-BROD-0415-C71-85R-01R	2.25	'--	'--	RNA	R	'--	0.03	mirVana (Allprep DNA) RNA	Yes	2.58	8.1	UV Spec	released	'--
HCMI-CMDC	a42da11c-f1c5-4641-98f4-535c675d43d5	HCM-BROD-0415-C71	3ab0eb2e-db66-4ebf-8912-7d79b23699ed	HCM-BROD-0415-C71-85R	f23ef97c-f6ae-54f8-a962-3d031b04e36b	'--	960af21d-124f-4e75-bf2d-9e21533d491a	HCM-BROD-0415-C71-85R-01D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	a42da11c-f1c5-4641-98f4-535c675d43d5	HCM-BROD-0415-C71	70b714f9-b306-4fce-9d1a-3547347b0d46	HCM-BROD-0415-C71-10A	7e0c5b8e-b541-415b-8d1c-f827a5ecc281	HCM-BROD-0415-C71-10A-01	9b4f8576-9bb1-484c-add4-824e094031cf	HCM-BROD-0415-C71-10A-01D	'--	'--	'--	DNA	D	'--	0.04	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	a42da11c-f1c5-4641-98f4-535c675d43d5	HCM-BROD-0415-C71	bf59c44f-cb11-4e6e-b4ed-9c80d73df048	HCM-BROD-0415-C71-02B	b0d8f4dd-fb11-45de-8a86-f173789f55eb	HCM-BROD-0415-C71-02B-11	a24ee7a4-8b7c-4c35-bb6a-9bb68b8627d9	HCM-BROD-0415-C71-02B-11R	1.84	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	0.99	8.2	UV Spec	released	'--
HCMI-CMDC	a42da11c-f1c5-4641-98f4-535c675d43d5	HCM-BROD-0415-C71	bf59c44f-cb11-4e6e-b4ed-9c80d73df048	HCM-BROD-0415-C71-02B	b0d8f4dd-fb11-45de-8a86-f173789f55eb	HCM-BROD-0415-C71-02B-11	e83c5e7e-7012-45c5-aa71-2f6c35a2efb9	HCM-BROD-0415-C71-02B-11D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	a43460d9-c2cd-4656-bc5a-d2ba54bad91d	HCM-BROD-0485-C15	2e0b8409-fccf-4666-89be-a5f6771c703b	HCM-BROD-0485-C15-10A	006c9b24-55d0-4f61-880c-cd3577b13483	HCM-BROD-0485-C15-10A-01	449e2bcc-06d1-4a1d-90de-ac3d064787ab	HCM-BROD-0485-C15-10A-01D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	a43460d9-c2cd-4656-bc5a-d2ba54bad91d	HCM-BROD-0485-C15	6d644260-0be0-47ea-9da6-8041c527d5c6	HCM-BROD-0485-C15-06A	f8a095fe-a97b-45cd-b758-e9471e2efc1b	HCM-BROD-0485-C15-06A-01	4814ce94-2748-455c-bb6f-52e8f8414184	HCM-BROD-0485-C15-06A-01R	1.84	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	0.82	9.0	UV Spec	released	'--
HCMI-CMDC	a43460d9-c2cd-4656-bc5a-d2ba54bad91d	HCM-BROD-0485-C15	6d644260-0be0-47ea-9da6-8041c527d5c6	HCM-BROD-0485-C15-06A	f8a095fe-a97b-45cd-b758-e9471e2efc1b	HCM-BROD-0485-C15-06A-01	c5dd87f5-194d-4c3a-bf81-186c6f56b69c	HCM-BROD-0485-C15-06A-01D	'--	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	a43460d9-c2cd-4656-bc5a-d2ba54bad91d	HCM-BROD-0485-C15	ccdae8eb-5133-40c1-99ca-e5c8e61c261c	HCM-BROD-0485-C15-85M	86165d12-6efe-5717-89a4-56d24f35b5dd	'--	294e9083-e650-4f72-8ef3-10c686507896	HCM-BROD-0485-C15-85M-01R	1.7	'--	'--	RNA	R	'--	0.17	mirVana (Allprep DNA) RNA	Yes	2.02	10.0	UV Spec	released	'--
HCMI-CMDC	a43460d9-c2cd-4656-bc5a-d2ba54bad91d	HCM-BROD-0485-C15	ccdae8eb-5133-40c1-99ca-e5c8e61c261c	HCM-BROD-0485-C15-85M	82714480-5e74-52dd-b1c4-481bcfdd0619	'--	64e3b01a-3cef-426f-becb-b03ab0e0f6d1	HCM-BROD-0485-C15-85M-01D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	a5d2e190-acdc-4bd9-be42-bd8c17bfa205	HCM-CSHL-0162-C19	0c51f8dd-8ae5-463e-b84e-a63bbc6f8dac	HCM-CSHL-0162-C19-85B	ea1b5f70-9a74-5f21-a187-98b45b8af3c5	'--	3e6e45d1-c950-4a2b-814f-09a5664bbdca	HCM-CSHL-0162-C19-85B-01D	'--	'--	'--	DNA	D	'--	0.17	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	a5d2e190-acdc-4bd9-be42-bd8c17bfa205	HCM-CSHL-0162-C19	2d31b4e9-cf1c-4b96-99ea-4147c029b698	HCM-CSHL-0162-C19-85A	f1422e3c-e6ec-53ab-a3e9-88f080cee8a7	'--	45c4b2c8-3213-4df2-bf6e-a983f904561c	HCM-CSHL-0162-C19-85A-01R	1.84	'--	'--	RNA	R	'--	0.18	mirVana (Allprep DNA) RNA	Yes	1.47	8.3	UV Spec	released	'--
HCMI-CMDC	a5d2e190-acdc-4bd9-be42-bd8c17bfa205	HCM-CSHL-0162-C19	61dee877-20c8-4514-b514-3bc22e74131f	HCM-CSHL-0162-C19-10A	01aad67c-3143-474f-8c6d-5fe803da706c	HCM-CSHL-0162-C19-10A-01	26bcbeee-d2cf-40a6-999e-be4e637568bb	HCM-CSHL-0162-C19-10A-01D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
