,sample_id,inhibitor,auc
17034,16-01109,AGI-6780,249.517314198988
17035,16-01109,AT7519,119.015104879145
17036,16-01109,AZD1152-HQPA (AZD2811),248.98838379025
17037,16-01109,AZD1480,235.495217633947
17038,16-01109,Afatinib (BIBW-2992),170.446382013023
17039,16-01109,Alisertib (MLN8237),259.716886401392
17040,16-01109,Alisertib - Crizotinib,94.3592686119385
17041,16-01109,Arsenic Trioxide,285.724702470056
17042,16-01109,Artemisinin,251.80810956484
17043,16-01109,Axitinib (AG-013736),175.749016212941
17044,16-01109,Azacytidine,248.373207190742
17045,16-01109,BEZ235,132.010651210099
17046,16-01109,BMS-345541,217.497152829794
17047,16-01109,Bay 11-7085,279.221599242976
17048,16-01109,Bortezomib (Velcade),165.039167245114
17049,16-01109,Bosutinib (SKI-606),196.75830635113
17050,16-01109,CHIR-99021,284.231876218489
17051,16-01109,CI-1040 (PD184352),166.532885140943
17052,16-01109,CYT387,149.719960553591
17053,16-01109,Cabozantinib,146.928749105831
17054,16-01109,Cabozantinib - Ruxolitinib,127.811721153498
17055,16-01109,Canertinib (CI-1033),238.582791768255
17056,16-01109,Cediranib (AZD2171),264.082759315222
17057,16-01109,Crenolanib,157.436091719788
17058,16-01109,Crizotinib (PF-2341066),190.974899575231
17059,16-01109,Cytarabine,183.234611165374
17060,16-01109,Cytarabine - Nutlin 3a,99.4814625756541
17061,16-01109,DBZ,280.269484821563
17062,16-01109,Dasatinib,108.718077497998
17063,16-01109,Dasatinib - Venetoclax,82.65597231139
17064,16-01109,Doramapimod (BIRB 796),136.082175089418
17065,16-01109,Doramapimod - JQ1,181.558080200798
17066,16-01109,Doramapimod - Palbociclib,121.379820586634
17067,16-01109,Doramapimod - Panobinostat,64.3173306201643
17068,16-01109,Doramapimod - Venetoclax,91.5269309703494
17069,16-01109,Dovitinib (CHIR-258),143.509390831568
17070,16-01109,Elesclomol,27.2339207983328
17071,16-01109,Entospletinib (GS-9973),168.123265620606
17072,16-01109,Entrectinib,192.696941992465
17074,16-01109,Flavopiridol,117.448650192756
17075,16-01109,Foretinib (XL880),99.7864627690408
17076,16-01109,GDC-0879,286.327943276273
17077,16-01109,GDC-0941,136.481197126737
17078,16-01109,GSK-1838705A,247.48259851648
17079,16-01109,GSK-1904529A,267.776107932601
17080,16-01109,GSK690693,241.794976198526
17081,16-01109,GW-2580,152.374528848173
17082,16-01109,Gefitinib,245.497761402685
17083,16-01109,Gilteritinib,143.725102898969
17084,16-01109,H-89,213.427237946327
17085,16-01109,INK-128,98.2399232771871
17086,16-01109,Ibrutinib (PCI-32765),198.534586343124
17087,16-01109,Ibrutinib - Quizartinib,93.0497771511062
17088,16-01109,Idelalisib,207.218082449559
17089,16-01109,Idelalisib - JQ1,120.377851531578
17090,16-01109,Idelalisib - Palbociclib,81.8478275954649
17091,16-01109,Idelalisib - Panobinostat,64.0158308948873
17092,16-01109,Idelalisib - Quizartinib,87.2263055507214
17093,16-01109,Idelalisib - Ruxolitinib,0.237959837430354
17094,16-01109,Idelalisib - Trametinib,46.0162073689991
17095,16-01109,Idelalisib - Venetoclax,98.9980190529513
17096,16-01109,Imatinib,235.220612657232
17097,16-01109,JAK Inhibitor I,194.750815045202
17098,16-01109,JNJ-28312141,81.0228644371841
17099,16-01109,JNJ-38877605,259.396182322254
17100,16-01109,JNJ-7706621,242.521426694199
17101,16-01109,JQ1,168.032061407659
17102,16-01109,JQ1 - Palbociclib,108.717891030258
17103,16-01109,JQ1 - Panobinostat,157.051384233801
17104,16-01109,KI20227,120.901464426209
17105,16-01109,KU-55933,256.448047536236
17106,16-01109,KW-2449,190.413351766573
17107,16-01109,LY-333531,178.214168591344
17109,16-01109,Lenalidomide,279.726331605311
17110,16-01109,Lenvatinib,152.410368197389
17111,16-01109,Linifanib (ABT-869),152.574789219775
17112,16-01109,Lovastatin,197.28639315537
17113,16-01109,MGCD-265,204.09890353878
17114,16-01109,MK-2206,196.900891102108
17115,16-01109,MLN120B,279.420626515122
17116,16-01109,MLN8054,271.78106188094
17117,16-01109,Masitinib (AB-1010),223.32365517403
17118,16-01109,Midostaurin,175.425181017453
17119,16-01109,Motesanib (AMG-706),234.005201271875
17120,16-01109,NF-kB Activation Inhibitor,159.439798511933
17121,16-01109,NVP-ADW742,242.080119859335
17122,16-01109,NVP-TAE684,200.469784278141
17123,16-01109,Neratinib (HKI-272),154.27349359325
17125,16-01109,Nutlin 3a,233.044248339101
17126,16-01109,OTX-015,98.4573846737453
17127,16-01109,PD173955,133.904331877421
17128,16-01109,PHA-665752,224.016770022242
17129,16-01109,PHT-427,285.435408834529
17130,16-01109,PP242,91.328449614214
17131,16-01109,PRT062607,243.298994608503
17132,16-01109,Palbociclib,274.675807496748
17133,16-01109,Panobinostat,115.254443231821
17134,16-01109,Panobinostat - Palbociclib,125.280696462803
17135,16-01109,Pazopanib (GW786034),187.71585653038
17136,16-01109,Pelitinib (EKB-569),157.80805257768
17137,16-01109,Ponatinib (AP24534),109.729338087449
17138,16-01109,Quizartinib (AC220),127.624733360634
17139,16-01109,Quizartinib - JQ1,233.421115438522
17140,16-01109,Quizartinib - Palbociclib,24.6514256554883
17141,16-01109,Quizartinib - Panobinostat,171.630026223706
17142,16-01109,Quizartinib - Trametinib,99.9396673897696
17143,16-01109,Quizartinib - Venetoclax,159.284688472842
17144,16-01109,RAF265 (CHIR-265),166.41838118242
17145,16-01109,Rapamycin,151.037263102965
17146,16-01109,Regorafenib (BAY 73-4506),180.519735885059
17147,16-01109,Roscovitine (CYC-202),277.892422457249
17148,16-01109,Ruxolitinib (INCB018424),212.27198267428
17149,16-01109,Ruxolitinib - JQ1,93.7301447854476
17150,16-01109,Ruxolitinib - Palbociclib,14.7998640432248
17151,16-01109,Ruxolitinib - Panobinostat,80.9020627323015
17152,16-01109,Ruxolitinib - Venetoclax,97.2636840332686
17153,16-01109,S31-201,180.57360119094
17154,16-01109,SB-431542,268.203976743425
17155,16-01109,SGX-523,284.892175860145
17156,16-01109,SR9011,274.819443354126
17157,16-01109,STO609,261.34946460247
17158,16-01109,SU11274,176.399564404122
17159,16-01109,Saracatinib (AZD0530),190.010685523795
17160,16-01109,Selinexor,76.5207417318333
17161,16-01109,Selumetinib (AZD6244),176.335872560708
17162,16-01109,Sorafenib,161.567815380869
17163,16-01109,Sorafenib - Entospletinib (GS-9973),212.567429776389
17164,16-01109,Sorafenib - JQ1,117.4099661708
17165,16-01109,Sorafenib - Palbociclib,126.817736207674
17166,16-01109,Sorafenib - Panobinostat,127.177064411751
17167,16-01109,Sorafenib - Venetoclax,57.4991579163735
17168,16-01109,Sunitinib,164.394816684594
17169,16-01109,TG100-115,278.151750686129
17170,16-01109,Tivozanib (AV-951),132.129242111405
17171,16-01109,Tofacitinib (CP-690550),243.750498570676
17172,16-01109,Tozasertib (VX-680),226.551843372504
17173,16-01109,Trametinib (GSK1120212),140.011419410577
17174,16-01109,Trametinib - JQ1,161.884562195777
17175,16-01109,Trametinib - Palbociclib,64.4874812547308
17176,16-01109,Trametinib - Panobinostat,230.655201593242
17177,16-01109,Trametinib - Venetoclax,78.2766751705672
17178,16-01109,VX-745,208.449572852244
17179,16-01109,Vandetanib (ZD6474),235.0812076615
17180,16-01109,Vandetanib - Vemurafenib,76.9245620595533
17181,16-01109,Vargetef,100.874179292266
17182,16-01109,Vatalanib (PTK787),229.163525697297
17183,16-01109,Vemurafenib (PLX-4032),259.543407947143
17184,16-01109,Venetoclax,157.993079746321
17185,16-01109,Venetoclax - Artemisinin,149.504404533414
17186,16-01109,Venetoclax - Ibrutinib,95.3058053830302
17187,16-01109,Venetoclax - JQ1,46.3384548192658
17188,16-01109,Venetoclax - Palbociclib,94.856693042234
17189,16-01109,Venetoclax - Panobinostat,50.5814554363696
17190,16-01109,Vismodegib (GDC-0449),286.017819602655
17191,16-01109,Volasertib (BI-6727),185.593987780194
17192,16-01109,XAV-939,225.663054152536
17193,16-01109,YM-155,254.814367873886
17194,16-01151,17-AAG (Tanespimycin),173.594615040964
17195,16-01151,A-674563,96.529852940119
17196,16-01151,AGI-5198,203.687119982638
17197,16-01151,AGI-6780,238.472592744398
17198,16-01151,AT7519,150.253899132851
17199,16-01151,AZD1152-HQPA (AZD2811),223.81783972513
17200,16-01151,AZD1480,282.04020728677
17201,16-01151,Afatinib (BIBW-2992),158.199302764616
17202,16-01151,Alisertib (MLN8237),178.461246063961
17203,16-01151,Arsenic Trioxide,286.097621416228
17204,16-01151,Artemisinin,221.072757596468
17205,16-01151,Axitinib (AG-013736),249.738803099939
17206,16-01151,Azacytidine,209.420519235047
17207,16-01151,BEZ235,130.911084387896
17208,16-01151,BMS-345541,148.37679164727
17209,16-01151,Bay 11-7085,226.567246080314
17210,16-01151,Bortezomib (Velcade),182.540382069456
17211,16-01151,Bosutinib (SKI-606),263.946274895615
17212,16-01151,CHIR-99021,280.887779602733
17213,16-01151,CI-1040 (PD184352),153.405707701875
17214,16-01151,CYT387,147.09736977241
17215,16-01151,Cabozantinib,221.089577182726
17216,16-01151,Canertinib (CI-1033),225.533596410567
17217,16-01151,Cediranib (AZD2171),271.051647308699
17219,16-01151,Crizotinib (PF-2341066),194.627898214079
17220,16-01151,Cytarabine,214.842228107223
17221,16-01151,DBZ,275.643460863485
17222,16-01151,Dasatinib,211.703496620203
17223,16-01151,Doramapimod (BIRB 796),127.868387232327
17224,16-01151,Dovitinib (CHIR-258),143.852121041353
17225,16-01151,Elesclomol,49.4544390501
17226,16-01151,Entospletinib (GS-9973),194.636589602585
17227,16-01151,Entrectinib,203.877363306396
17229,16-01151,Flavopiridol,34.1992415270371
17230,16-01151,Foretinib (XL880),214.966506034762
17231,16-01151,GDC-0879,279.40739647722
17233,16-01151,GSK-1838705A,206.4325728111
17234,16-01151,GSK-1904529A,278.049935914714
17235,16-01151,GSK690693,246.510067667316
17236,16-01151,Gefitinib,266.563144452049
17237,16-01151,Gilteritinib,209.864459662572
17238,16-01151,H-89,84.5068062951897
17239,16-01151,INK-128,183.669424996725
17240,16-01151,Ibrutinib (PCI-32765),228.992346089788
17241,16-01151,Idelalisib,230.579383528267
17242,16-01151,Imatinib,224.611614830663
17243,16-01151,JAK Inhibitor I,220.350853616001
17244,16-01151,JNJ-28312141,177.202636866119
17245,16-01151,JNJ-38877605,220.051610711055
17246,16-01151,JNJ-7706621,215.615035596631
17247,16-01151,JQ1,187.227625692092
17248,16-01151,KI20227,233.205377360259
17249,16-01151,KU-55933,213.409414814647
17250,16-01151,KW-2449,220.082211857784
17251,16-01151,LY-333531,220.612034805763
17252,16-01151,Lapatinib,215.083842354605
17253,16-01151,Lenalidomide,186.13209060403
17254,16-01151,Lenvatinib,164.75796615183
17255,16-01151,Linifanib (ABT-869),166.7443563446
17256,16-01151,Lovastatin,234.283711705489
17257,16-01151,MGCD-265,234.930702019832
17258,16-01151,MK-2206,272.689042739634
17259,16-01151,MLN120B,277.376086370265
17260,16-01151,MLN8054,248.97661425169
17261,16-01151,Masitinib (AB-1010),188.068154402522
17262,16-01151,Midostaurin,204.93990299515
17263,16-01151,Motesanib (AMG-706),285.63786130914
17264,16-01151,NF-kB Activation Inhibitor,27.1475876161011
17265,16-01151,NVP-ADW742,217.88997422124
17266,16-01151,NVP-TAE684,196.878348487479
17267,16-01151,Neratinib (HKI-272),154.45338189674
17268,16-01151,Nilotinib,214.375837185912
17269,16-01151,Nutlin 3a,223.823995592014
17270,16-01151,OTX-015,155.744072773258
17271,16-01151,PD173955,175.239336844743
17272,16-01151,PHA-665752,213.295018325235
17273,16-01151,PHT-427,283.426405684891
17274,16-01151,PI-103,148.456419694526
17275,16-01151,PP242,91.8527095073143
17276,16-01151,PRT062607,220.824458370974
17277,16-01151,Palbociclib,172.040687119669
17278,16-01151,Pazopanib (GW786034),217.023152064015
17279,16-01151,Pelitinib (EKB-569),145.377978280274
17280,16-01151,Ponatinib (AP24534),100.343206118861
17281,16-01151,Quizartinib (AC220),184.307164571754
17282,16-01151,RAF265 (CHIR-265),90.3093086332629
17283,16-01151,Rapamycin,193.898519853644
17284,16-01151,Regorafenib (BAY 73-4506),172.108907724005
17285,16-01151,Roscovitine (CYC-202),217.56815982939
17286,16-01151,Ruxolitinib (INCB018424),225.011756205477
17287,16-01151,S31-201,180.488581900461
17288,16-01151,SB-431542,267.842472046887
17289,16-01151,SGX-523,286.327943276273
17290,16-01151,SNS-032 (BMS-387032),50.2513363172201
17291,16-01151,SR9011,235.469654559201
17292,16-01151,STO609,198.291639281992
17293,16-01151,SU11274,163.90219104281
17294,16-01151,Saracatinib (AZD0530),230.923830174427
17295,16-01151,Selinexor,110.898281626873
17296,16-01151,Selumetinib (AZD6244),257.089870515891
17297,16-01151,Sorafenib,194.460330760977
17298,16-01151,Sunitinib,231.651307887521
17299,16-01151,TG100-115,229.121519813796
17300,16-01151,Tivozanib (AV-951),186.011077424187
17301,16-01151,Tofacitinib (CP-690550),229.674371706321
17302,16-01151,Tozasertib (VX-680),253.329834251019
17303,16-01151,Trametinib (GSK1120212),222.582707721271
17304,16-01151,VX-745,111.740630546169
17305,16-01151,Vandetanib (ZD6474),215.928604460661
17306,16-01151,Vargetef,127.258203689783
17307,16-01151,Vatalanib (PTK787),249.73988583034
17308,16-01151,Vemurafenib (PLX-4032),244.133873472856
17309,16-01151,Venetoclax,65.4207920041799
17310,16-01151,Venetoclax - Artemisinin,50.5731527505758
17311,16-01151,Venetoclax - Ibrutinib,19.0416814325906
17312,16-01151,Vismodegib (GDC-0449),285.514246788036
17313,16-01151,Volasertib (BI-6727),172.371270395015
17314,16-01151,XAV-939,182.657512731871
17315,16-01151,YM-155,174.584126757929
17316,16-01185,17-AAG (Tanespimycin),166.051469082236
17317,16-01185,A-674563,116.418404402462
17318,16-01185,AGI-5198,254.502356519209
17319,16-01185,AGI-6780,233.223679012
17320,16-01185,AT7519,146.565511917238
17321,16-01185,AZD1152-HQPA (AZD2811),199.107242961833
17322,16-01185,AZD1480,223.385154043245
17323,16-01185,Afatinib (BIBW-2992),163.068971946884
17324,16-01185,Alisertib (MLN8237),224.451790735845
17325,16-01185,Alisertib - Crizotinib,110.362841829752
17326,16-01185,Arsenic Trioxide,245.864930311504
17327,16-01185,Artemisinin,256.82859377669
17328,16-01185,Axitinib (AG-013736),189.477662087504
17329,16-01185,Azacytidine,221.134500691486
17330,16-01185,BEZ235,177.679263274377
17331,16-01185,BMS-345541,247.842069483607
17332,16-01185,Bay 11-7085,267.995391059423
17333,16-01185,Bortezomib (Velcade),161.55933026022
17334,16-01185,Bosutinib (SKI-606),217.007548074983
17335,16-01185,CHIR-99021,286.304864020932
17336,16-01185,CI-1040 (PD184352),207.366329672138
17337,16-01185,CYT387,154.810497232726
17338,16-01185,Cabozantinib,170.890601503253
17339,16-01185,Cabozantinib - Ruxolitinib,139.532149293204
17340,16-01185,Canertinib (CI-1033),195.533287090427
17341,16-01185,Cediranib (AZD2171),258.132565237827
17343,16-01185,Crizotinib (PF-2341066),184.792704568632
17344,16-01185,Cytarabine,198.148803801311
17345,16-01185,Cytarabine - Nutlin 3a,64.2513514415539
17346,16-01185,DBZ,243.678023994205
17347,16-01185,Dasatinib,173.891153731543
17348,16-01185,Dasatinib - Venetoclax,55.9493009876248
17349,16-01185,Doramapimod (BIRB 796),186.110007660242
17350,16-01185,Doramapimod - JQ1,164.70580176871
17351,16-01185,Doramapimod - Palbociclib,95.6699558052618
17352,16-01185,Doramapimod - Panobinostat,116.880723734955
17353,16-01185,Doramapimod - Venetoclax,101.028224129383
17354,16-01185,Dovitinib (CHIR-258),155.131847047266
17355,16-01185,Elesclomol,33.9937494834028
17356,16-01185,Entospletinib (GS-9973),189.360804371407
17357,16-01185,Entrectinib,202.94974578317
17358,16-01185,Erlotinib,219.794414375514
17359,16-01185,Flavopiridol,73.0267593651797
17360,16-01185,Foretinib (XL880),139.163302355136
17361,16-01185,GDC-0879,285.716609838917
17363,16-01185,GSK-1838705A,224.331321775518
17364,16-01185,GSK-1904529A,275.617314791878
17365,16-01185,GSK690693,256.879550045708
17366,16-01185,GW-2580,209.255554382964
17367,16-01185,Gefitinib,231.591429560423
17368,16-01185,Gilteritinib,176.513834492423
17369,16-01185,H-89,213.158519924545
17370,16-01185,INK-128,150.689744571684
17371,16-01185,Ibrutinib (PCI-32765),124.303092851601
17372,16-01185,Ibrutinib - Quizartinib,155.975790478993
17373,16-01185,Idelalisib,204.860658783189
17374,16-01185,Idelalisib - JQ1,154.636272645775
17375,16-01185,Idelalisib - Palbociclib,154.076126711794
17376,16-01185,Idelalisib - Panobinostat,76.8952632040908
17377,16-01185,Idelalisib - Quizartinib,47.6480130823281
17378,16-01185,Idelalisib - Ruxolitinib,13.9559611397195
17379,16-01185,Idelalisib - Trametinib,34.4909297016608
17380,16-01185,Idelalisib - Venetoclax,108.284221608856
17381,16-01185,Imatinib,225.080575761844
17382,16-01185,JAK Inhibitor I,182.98174209832
17383,16-01185,JNJ-28312141,159.874812285057
17384,16-01185,JNJ-38877605,243.484159193689
17385,16-01185,JNJ-7706621,235.548116424354
17386,16-01185,JQ1,158.665970232162
17387,16-01185,JQ1 - Palbociclib,138.8651488383
17388,16-01185,JQ1 - Panobinostat,156.746704181375
17389,16-01185,KI20227,168.331685917058
17390,16-01185,KU-55933,232.816567956732
17391,16-01185,KW-2449,188.120367987731
17392,16-01185,LY-333531,201.020973344238
17393,16-01185,Lapatinib,207.935737173985
17394,16-01185,Lenalidomide,228.791973028295
17395,16-01185,Lenvatinib,181.05527303718
17396,16-01185,Linifanib (ABT-869),170.211880531853
17397,16-01185,Lovastatin,247.621427277835
17398,16-01185,MGCD-265,204.135318199002
17399,16-01185,MK-2206,219.238133508041
17400,16-01185,MLN120B,270.628055490311
17401,16-01185,MLN8054,224.124370393113
17402,16-01185,Masitinib (AB-1010),183.977215806462
17403,16-01185,Midostaurin,217.48590734809
17404,16-01185,Motesanib (AMG-706),221.32811326212
17405,16-01185,NF-kB Activation Inhibitor,220.096585393264
17406,16-01185,NVP-ADW742,202.221278439763
17407,16-01185,NVP-TAE684,179.627380801648
17408,16-01185,Neratinib (HKI-272),150.074690744157
17409,16-01185,Nilotinib,199.498440632566
17410,16-01185,Nutlin 3a,215.667068417804
17411,16-01185,OTX-015,160.924359757649
17412,16-01185,PD173955,171.478109734289
17413,16-01185,PHA-665752,192.364055148656
